file_id,cell_line
510,U-2 OS
5630,A549
1732,HEK 293
4062,A549
16,A549
3356,CACO-2
5733,PC-3
2469,RT4
7125,HEK 293
4712,HeLa
5044,HEK 293
826,MCF7
1782,HEK 293
5146,A549
8768,U-2 OS
6318,RT4
3103,MCF7
2964,CACO-2
3544,MCF7
8520,HeLa
4876,U-251 MG
5610,CACO-2
8604,HeLa
7168,HEK 293
458,MCF7
6477,RT4
2049,HEK 293
8140,RT4
6396,HEK 293
4148,CACO-2
2520,CACO-2
7452,RT4
605,U-2 OS
3250,PC-3
9045,HEK 293
4124,A549
3699,PC-3
5462,PC-3
8588,HeLa
2862,CACO-2
8008,RT4
873,CACO-2
8040,HEK 293
4261,CACO-2
1571,RT4
1950,CACO-2
921,HEK 293
3018,CACO-2
5101,RT4
4415,HEK 293
7860,MCF7
9197,CACO-2
1261,CACO-2
1125,PC-3
4022,RT4
6294,RT4
2195,RT4
2306,U-2 OS
2886,A549
9064,HeLa
1743,U-251 MG
719,HeLa
6287,RT4
1809,RT4
2801,RT4
5664,CACO-2
4087,HeLa
6261,RT4
7101,RT4
3978,U-251 MG
7553,HEK 293
4726,U-2 OS
5970,U-251 MG
7327,HEK 293
7433,PC-3
6725,HeLa
6676,RT4
4045,RT4
8706,MCF7
5280,A549
8575,RT4
358,PC-3
2129,HeLa
3259,HEK 293
2236,PC-3
1922,U-2 OS
151,U-251 MG
92,RT4
3448,HEK 293
6214,RT4
7546,RT4
5595,HEK 293
6064,U-2 OS
8413,RT4
8999,U-2 OS
3491,CACO-2
5892,RT4
6153,U-2 OS
5679,U-251 MG
8170,HEK 293
5412,RT4
8088,RT4
6891,RT4
2244,HeLa
2518,U-251 MG
3476,HEK 293
6264,CACO-2
5510,HEK 293
3575,HeLa
2545,HEK 293
28,HeLa
7670,RT4
1289,MCF7
9348,RT4
5804,CACO-2
1730,RT4
534,U-2 OS
1545,U-2 OS
2764,CACO-2
3511,A549
4322,RT4
5604,MCF7
6990,A549
2645,PC-3
7183,RT4
2815,HEK 293
959,HEK 293
1064,U-2 OS
6387,RT4
1153,HEK 293
2147,U-251 MG
391,U-251 MG
7624,PC-3
1086,HEK 293
4676,MCF7
4645,U-2 OS
5255,PC-3
2653,MCF7
1604,RT4
5063,CACO-2
2703,U-2 OS
5475,RT4
7719,RT4
7693,A549
2695,RT4
8123,MCF7
2268,RT4
1296,RT4
3876,U-2 OS
7775,RT4
6359,U-2 OS
8242,RT4
8808,RT4
7769,HEK 293
8507,CACO-2
1791,HeLa
2766,U-2 OS
8127,MCF7
1902,MCF7
7963,CACO-2
4520,U-2 OS
9606,U-251 MG
1268,HEK 293
474,U-251 MG
3993,HEK 293
1151,RT4
451,RT4
7990,MCF7
2330,U-2 OS
6616,RT4
2380,CACO-2
2912,HEK 293
1526,U-2 OS
8609,RT4
8077,PC-3
4180,RT4
6534,CACO-2
5077,MCF7
7545,U-251 MG
9545,HeLa
1147,RT4
8463,CACO-2
9319,HEK 293
5391,HEK 293
6514,HEK 293
3044,RT4
5581,RT4
4736,CACO-2
8594,RT4
6660,HEK 293
4461,CACO-2
88,MCF7
9335,U-251 MG
591,CACO-2
6877,CACO-2
6133,CACO-2
393,CACO-2
598,HeLa
7609,HEK 293
3835,MCF7
9127,U-2 OS
6903,RT4
6243,CACO-2
5066,MCF7
7878,A549
3162,RT4
3050,CACO-2
7460,MCF7
5162,HeLa
5668,A549
3757,RT4
5845,CACO-2
5913,U-2 OS
198,A549
5509,HeLa
5651,HeLa
97,HEK 293
750,PC-3
7268,CACO-2
5125,RT4
4370,RT4
2410,HEK 293
9346,HeLa
942,U-251 MG
1960,HEK 293
2637,U-2 OS
8281,HEK 293
9054,CACO-2
5919,MCF7
4447,HEK 293
6968,RT4
4033,HEK 293
3464,HEK 293
2421,HeLa
7353,PC-3
9140,PC-3
2428,RT4
4937,CACO-2
6673,MCF7
2045,HEK 293
289,HEK 293
5931,HeLa
3641,RT4
9081,MCF7
2100,CACO-2
3574,PC-3
5477,HeLa
6832,PC-3
5092,RT4
218,A549
2509,A549
8729,HeLa
9566,U-251 MG
264,PC-3
7324,RT4
8060,RT4
1901,CACO-2
3545,RT4
7850,CACO-2
5004,CACO-2
3731,MCF7
669,A549
5925,RT4
6304,U-2 OS
7393,HeLa
9203,CACO-2
6065,HEK 293
284,A549
3850,U-251 MG
3812,PC-3
6612,RT4
8820,RT4
8592,PC-3
1358,U-251 MG
7027,HEK 293
6433,A549
2223,MCF7
347,PC-3
8882,U-251 MG
2513,A549
1294,U-2 OS
3072,U-251 MG
2755,U-251 MG
7068,RT4
8596,RT4
8244,HEK 293
2937,U-2 OS
1004,RT4
1755,CACO-2
5631,U-2 OS
9352,PC-3
5556,RT4
4126,HEK 293
9219,HEK 293
2391,RT4
8234,RT4
5216,HEK 293
9388,HEK 293
1829,CACO-2
3230,A549
7357,RT4
8728,U-251 MG
5914,RT4
7991,MCF7
6560,RT4
557,CACO-2
7566,HeLa
2109,MCF7
8149,U-251 MG
331,U-2 OS
5688,U-251 MG
5194,RT4
3147,MCF7
9129,HEK 293
1786,PC-3
1778,CACO-2
5539,CACO-2
2044,HEK 293
7996,PC-3
2528,U-2 OS
9343,RT4
13,HEK 293
8449,RT4
5792,U-251 MG
3378,PC-3
5937,MCF7
4583,MCF7
8038,MCF7
4806,MCF7
1336,MCF7
6604,HEK 293
5384,A549
9589,RT4
713,HEK 293
3058,U-251 MG
8389,RT4
4980,RT4
8639,HeLa
7753,A549
4149,RT4
2395,MCF7
6005,RT4
1254,HEK 293
4742,HEK 293
8235,MCF7
8221,A549
588,RT4
9059,MCF7
964,CACO-2
8807,MCF7
6356,CACO-2
1127,MCF7
1719,MCF7
266,RT4
8114,MCF7
3444,MCF7
1450,U-2 OS
596,HEK 293
6292,RT4
2134,RT4
4809,RT4
2422,MCF7
9407,HEK 293
7345,CACO-2
8019,RT4
3662,U-2 OS
5560,CACO-2
6436,RT4
4368,CACO-2
9139,U-2 OS
6432,U-2 OS
7209,CACO-2
3886,MCF7
1927,MCF7
7471,MCF7
9239,RT4
78,MCF7
3694,RT4
2724,HeLa
4240,MCF7
350,U-2 OS
5948,HEK 293
9019,RT4
197,PC-3
7223,HEK 293
4156,A549
1120,HEK 293
5760,U-2 OS
440,PC-3
4106,RT4
7535,CACO-2
4398,PC-3
2299,CACO-2
1468,HEK 293
7390,MCF7
5903,HeLa
37,HeLa
3923,HEK 293
3294,CACO-2
8304,U-2 OS
1334,HEK 293
1918,CACO-2
3871,CACO-2
6001,A549
7307,U-2 OS
8274,RT4
3263,HEK 293
7086,RT4
6510,HeLa
8053,U-2 OS
1278,CACO-2
6182,HEK 293
2489,CACO-2
6780,CACO-2
5047,RT4
3774,HEK 293
121,U-251 MG
9379,RT4
8311,HeLa
1562,RT4
4123,HEK 293
8483,HEK 293
8475,A549
6615,PC-3
4725,MCF7
9573,CACO-2
9130,RT4
6618,A549
4294,U-251 MG
3407,RT4
8381,RT4
4784,A549
290,U-251 MG
4430,CACO-2
2040,U-251 MG
3174,RT4
6385,U-251 MG
1022,RT4
2368,CACO-2
995,HEK 293
5110,HEK 293
5051,CACO-2
8890,RT4
6563,U-251 MG
6649,RT4
6536,HEK 293
5773,CACO-2
6791,HEK 293
3918,CACO-2
6130,A549
542,RT4
877,CACO-2
5716,U-2 OS
7724,HEK 293
958,RT4
6966,U-251 MG
6445,HEK 293
8474,U-251 MG
3364,HEK 293
5159,A549
518,CACO-2
378,U-2 OS
3810,HEK 293
1657,RT4
9433,CACO-2
2781,CACO-2
3239,RT4
2156,CACO-2
8910,HEK 293
8330,CACO-2
1315,U-2 OS
8128,HEK 293
5542,MCF7
231,MCF7
5895,RT4
3935,U-251 MG
5707,U-2 OS
1229,HEK 293
2830,CACO-2
5900,U-251 MG
9318,RT4
5430,U-251 MG
4227,RT4
2417,RT4
698,HEK 293
4588,HeLa
9333,RT4
1606,U-251 MG
5939,PC-3
415,MCF7
3084,CACO-2
6256,RT4
1872,RT4
9009,HEK 293
3305,RT4
5314,U-251 MG
7190,RT4
5602,U-251 MG
5112,U-2 OS
3814,PC-3
901,A549
7202,RT4
3770,CACO-2
4186,HEK 293
1961,U-2 OS
5680,PC-3
7061,HeLa
4265,MCF7
1437,CACO-2
8193,HEK 293
7528,PC-3
3175,MCF7
1752,PC-3
9078,U-2 OS
8011,RT4
4460,RT4
333,HeLa
8122,A549
9006,U-251 MG
1973,HeLa
6041,U-2 OS
6169,RT4
4847,PC-3
5381,U-2 OS
1589,RT4
356,U-2 OS
6523,HEK 293
1480,PC-3
4469,HEK 293
2432,RT4
6398,U-251 MG
4907,HeLa
1492,HEK 293
1200,PC-3
4807,CACO-2
785,RT4
6302,CACO-2
3164,RT4
4092,HEK 293
7657,HeLa
2459,HEK 293
4501,HEK 293
4961,U-251 MG
6641,CACO-2
2264,RT4
8721,RT4
9221,RT4
2269,PC-3
8420,RT4
1892,CACO-2
6806,PC-3
1401,RT4
9418,U-2 OS
4724,MCF7
6693,RT4
8921,RT4
766,RT4
5828,CACO-2
4718,CACO-2
6818,MCF7
9208,A549
5118,A549
1772,A549
5440,RT4
3186,RT4
4946,PC-3
1260,RT4
5070,A549
1768,RT4
8386,HeLa
9026,RT4
6505,HEK 293
7439,HEK 293
3619,A549
3651,U-251 MG
2809,HeLa
1598,PC-3
3265,U-2 OS
6288,PC-3
8558,MCF7
9077,MCF7
7260,PC-3
659,U-2 OS
6184,A549
6409,U-2 OS
5190,A549
4194,U-251 MG
3285,U-251 MG
8153,A549
8791,RT4
4881,RT4
470,U-2 OS
2290,U-2 OS
5522,HEK 293
9304,RT4
9170,U-251 MG
7784,RT4
7161,RT4
3118,RT4
8874,PC-3
7842,RT4
517,PC-3
3604,CACO-2
3601,RT4
8377,MCF7
1699,CACO-2
6561,A549
4683,RT4
238,MCF7
2164,CACO-2
9331,PC-3
4080,U-251 MG
2943,RT4
5944,HEK 293
4176,CACO-2
4492,U-251 MG
281,U-2 OS
3559,CACO-2
3797,U-251 MG
6101,PC-3
9551,RT4
3680,HEK 293
9068,RT4
1763,CACO-2
3231,U-2 OS
8556,A549
956,MCF7
1659,RT4
4783,U-251 MG
4680,MCF7
1385,MCF7
3594,MCF7
9321,CACO-2
184,RT4
3156,PC-3
8226,RT4
7828,U-2 OS
6719,MCF7
4209,U-2 OS
3843,CACO-2
2097,CACO-2
2806,CACO-2
6225,RT4
5628,MCF7
3853,MCF7
8365,U-2 OS
8554,U-251 MG
2544,U-2 OS
8063,CACO-2
163,PC-3
4047,U-2 OS
5496,CACO-2
2035,CACO-2
7977,U-2 OS
9206,HEK 293
4549,HeLa
6470,CACO-2
5770,MCF7
9252,RT4
2565,A549
8233,HEK 293
5594,HEK 293
8906,MCF7
8055,PC-3
7085,U-251 MG
8830,U-251 MG
9574,U-251 MG
6760,PC-3
7927,CACO-2
1655,MCF7
7236,HEK 293
8661,CACO-2
1240,MCF7
1511,RT4
6713,CACO-2
8935,U-251 MG
626,RT4
3056,HEK 293
7484,MCF7
5103,RT4
2387,HeLa
1899,RT4
1814,CACO-2
4738,RT4
3097,CACO-2
5202,U-251 MG
564,CACO-2
515,RT4
5868,U-2 OS
2648,RT4
1971,PC-3
5124,U-251 MG
1982,MCF7
381,U-2 OS
7765,HEK 293
9079,A549
6185,HeLa
4237,RT4
4654,PC-3
7054,RT4
7349,A549
9490,U-251 MG
8584,RT4
4221,RT4
3841,A549
5791,U-251 MG
6191,CACO-2
530,CACO-2
5164,A549
507,RT4
2197,HEK 293
6907,MCF7
6622,RT4
6036,U-251 MG
7376,HeLa
2506,MCF7
6995,PC-3
4418,CACO-2
9106,RT4
5762,HEK 293
6811,RT4
464,U-251 MG
1976,HEK 293
9593,RT4
466,HeLa
1454,U-251 MG
7691,CACO-2
3024,RT4
2456,RT4
1138,RT4
796,RT4
1651,MCF7
5353,RT4
8930,RT4
4001,HEK 293
2253,RT4
798,MCF7
9619,CACO-2
1751,RT4
807,PC-3
4856,PC-3
6900,CACO-2
5787,RT4
3639,PC-3
379,U-251 MG
4584,U-2 OS
3141,PC-3
5287,CACO-2
8642,MCF7
8892,U-2 OS
4945,A549
5429,RT4
1756,HEK 293
2814,MCF7
9585,PC-3
6586,CACO-2
3643,HeLa
1399,CACO-2
641,MCF7
7414,MCF7
3306,HEK 293
3104,MCF7
8773,MCF7
2885,CACO-2
5243,CACO-2
5648,CACO-2
5485,CACO-2
2979,U-2 OS
4869,CACO-2
824,RT4
2447,RT4
2095,RT4
924,HEK 293
5638,CACO-2
7696,PC-3
5187,U-2 OS
1327,HEK 293
3587,A549
8268,CACO-2
9294,HEK 293
1330,PC-3
5313,U-2 OS
2763,HEK 293
8024,HEK 293
2660,A549
4815,HEK 293
3325,HEK 293
2136,U-251 MG
1964,U-251 MG
5909,CACO-2
2771,RT4
3551,RT4
1794,MCF7
3820,HeLa
2687,RT4
7715,CACO-2
533,CACO-2
3692,MCF7
3689,PC-3
7062,U-251 MG
7030,MCF7
5028,U-2 OS
5953,U-251 MG
7468,HEK 293
4868,RT4
7694,U-2 OS
7541,RT4
7712,U-2 OS
6861,CACO-2
9580,RT4
7220,RT4
3303,RT4
6140,A549
9178,RT4
579,A549
6938,HEK 293
1572,RT4
4720,MCF7
2484,RT4
508,U-2 OS
4438,PC-3
3158,CACO-2
5172,U-251 MG
7035,PC-3
4213,PC-3
8606,CACO-2
9438,HEK 293
5660,HEK 293
792,CACO-2
8733,U-251 MG
759,RT4
2047,RT4
2593,CACO-2
3126,PC-3
1994,MCF7
3781,RT4
1246,CACO-2
9469,U-251 MG
3791,CACO-2
5452,U-2 OS
7534,RT4
560,HeLa
3996,MCF7
1189,HEK 293
5439,HEK 293
3177,U-2 OS
8753,U-251 MG
3793,CACO-2
7924,A549
3780,HEK 293
2957,MCF7
2086,A549
7597,RT4
9378,CACO-2
1231,RT4
7749,U-251 MG
8410,U-2 OS
4642,U-2 OS
1636,RT4
8666,A549
7862,MCF7
2706,MCF7
1821,U-2 OS
3566,CACO-2
5072,U-2 OS
4949,HEK 293
2850,RT4
2018,HEK 293
7073,U-2 OS
911,MCF7
740,CACO-2
546,HEK 293
771,PC-3
1841,CACO-2
7786,U-251 MG
4170,CACO-2
757,RT4
1807,RT4
8188,U-251 MG
295,A549
3839,RT4
566,CACO-2
3539,PC-3
4119,U-2 OS
9617,RT4
5386,PC-3
1674,CACO-2
7975,HEK 293
4527,CACO-2
6227,PC-3
1770,HEK 293
2511,HeLa
4014,PC-3
4190,RT4
6221,HEK 293
108,CACO-2
1203,HEK 293
4831,A549
8021,U-251 MG
6226,A549
3426,HeLa
751,HEK 293
1875,U-251 MG
8050,A549
746,MCF7
1642,U-2 OS
2389,HEK 293
4539,HeLa
2119,U-2 OS
2062,MCF7
6224,RT4
9567,HEK 293
4626,RT4
6744,MCF7
5214,RT4
4494,RT4
9138,RT4
5720,U-251 MG
1565,CACO-2
294,HEK 293
8782,HeLa
6797,U-2 OS
5930,HEK 293
8540,PC-3
5721,CACO-2
4318,RT4
5877,U-251 MG
6346,RT4
8508,MCF7
7195,RT4
5408,U-2 OS
2594,HeLa
2257,PC-3
9042,HEK 293
7564,RT4
3172,HEK 293
7180,RT4
7757,RT4
7560,RT4
4674,RT4
9559,RT4
787,A549
2495,MCF7
7288,RT4
2357,RT4
2924,A549
273,CACO-2
724,PC-3
1372,CACO-2
9017,CACO-2
4042,A549
973,CACO-2
864,U-251 MG
1767,PC-3
1890,CACO-2
7524,MCF7
9423,HEK 293
521,RT4
7722,CACO-2
9043,RT4
8990,CACO-2
4202,A549
8399,RT4
7456,HEK 293
3583,HeLa
9168,RT4
2374,HeLa
2214,HEK 293
709,A549
3632,HeLa
9587,CACO-2
5550,U-251 MG
6431,A549
1610,HeLa
8546,U-2 OS
5023,MCF7
2559,CACO-2
1952,U-251 MG
9176,RT4
519,U-2 OS
3437,MCF7
4455,RT4
9465,RT4
5779,RT4
8739,U-251 MG
8146,U-2 OS
5398,U-251 MG
5213,RT4
3045,U-2 OS
382,HeLa
7313,RT4
6208,MCF7
6258,RT4
1780,U-251 MG
615,U-251 MG
196,CACO-2
8958,MCF7
5878,MCF7
1638,A549
2181,HEK 293
2633,HeLa
7737,MCF7
7885,RT4
9588,HEK 293
2482,PC-3
2948,HEK 293
1645,U-251 MG
6040,HEK 293
2291,U-2 OS
8054,CACO-2
5407,CACO-2
5311,U-2 OS
7652,U-2 OS
8735,U-2 OS
2443,U-251 MG
7999,RT4
2954,CACO-2
509,PC-3
7988,RT4
4800,U-251 MG
9527,RT4
2355,RT4
4135,RT4
307,MCF7
683,MCF7
3822,PC-3
3337,PC-3
5138,CACO-2
8787,U-2 OS
8963,MCF7
4285,U-251 MG
7491,MCF7
6154,RT4
2732,A549
3917,A549
9398,A549
3289,CACO-2
2955,RT4
6627,HEK 293
4606,U-2 OS
2453,HEK 293
6552,HEK 293
5544,CACO-2
2043,HeLa
7824,HEK 293
4307,RT4
3203,MCF7
5181,RT4
3363,A549
8458,MCF7
8070,RT4
7683,RT4
6023,RT4
9553,A549
5088,CACO-2
5120,MCF7
4582,CACO-2
9128,HeLa
1225,PC-3
5767,HeLa
1676,A549
3449,CACO-2
8315,U-2 OS
7,RT4
7835,PC-3
7360,CACO-2
85,RT4
5174,A549
2666,CACO-2
8007,RT4
1898,CACO-2
1136,CACO-2
1965,A549
3538,CACO-2
436,U-251 MG
8225,HEK 293
4673,A549
8797,U-251 MG
2461,CACO-2
3701,MCF7
5307,RT4
5252,CACO-2
3173,RT4
673,HEK 293
8172,MCF7
3832,U-2 OS
6575,RT4
2466,CACO-2
9360,MCF7
8863,U-2 OS
2407,CACO-2
9233,U-2 OS
7745,RT4
1332,U-2 OS
5134,A549
3417,MCF7
3182,A549
2792,HEK 293
6866,MCF7
6092,RT4
5690,A549
6078,CACO-2
2853,HEK 293
2001,RT4
6765,A549
8406,RT4
5060,CACO-2
5529,CACO-2
4113,U-2 OS
809,CACO-2
1375,CACO-2
7891,U-2 OS
8675,RT4
2333,RT4
4841,HEK 293
5952,HEK 293
7211,CACO-2
7953,U-2 OS
173,HEK 293
1621,CACO-2
4952,U-2 OS
8107,RT4
9011,MCF7
4701,A549
7718,RT4
8026,U-251 MG
4942,RT4
5160,U-2 OS
3131,RT4
1552,RT4
7701,CACO-2
6239,HEK 293
6251,HEK 293
777,A549
4453,RT4
1905,RT4
7789,CACO-2
5425,MCF7
7818,U-251 MG
4923,U-251 MG
2241,A549
6837,U-2 OS
4901,U-2 OS
2246,PC-3
3361,U-2 OS
2590,PC-3
9022,MCF7
9488,RT4
2824,U-251 MG
4935,HEK 293
5552,RT4
1567,CACO-2
8044,RT4
7501,RT4
7176,CACO-2
2050,CACO-2
2530,RT4
5872,U-251 MG
1533,U-251 MG
3823,U-251 MG
8738,HEK 293
7021,U-2 OS
9142,CACO-2
1410,HEK 293
8527,RT4
9564,MCF7
1718,RT4
4095,HeLa
1937,RT4
503,MCF7
8662,RT4
3408,CACO-2
3273,U-251 MG
993,U-251 MG
2971,MCF7
9623,RT4
2871,RT4
4655,RT4
2794,CACO-2
727,HeLa
47,HEK 293
9517,CACO-2
1969,MCF7
8500,CACO-2
5170,CACO-2
6890,RT4
6129,RT4
4818,U-251 MG
3166,HeLa
2077,PC-3
6076,MCF7
5289,CACO-2
554,RT4
8479,RT4
929,PC-3
6572,HEK 293
3685,U-2 OS
1462,MCF7
343,MCF7
6157,RT4
4628,CACO-2
1555,MCF7
1244,RT4
1193,HEK 293
8509,CACO-2
7207,CACO-2
2323,CACO-2
5165,HEK 293
9114,PC-3
1247,HeLa
763,CACO-2
4732,MCF7
1384,U-251 MG
9627,PC-3
4805,MCF7
1036,RT4
9565,MCF7
9215,PC-3
8542,RT4
3111,RT4
4987,A549
6567,CACO-2
903,CACO-2
4853,HEK 293
4614,PC-3
8557,HEK 293
4103,RT4
8057,CACO-2
7352,A549
2701,CACO-2
8712,MCF7
2458,U-2 OS
7082,U-251 MG
9133,HEK 293
6188,HEK 293
2277,MCF7
5291,PC-3
1099,HeLa
5850,RT4
4880,CACO-2
6529,CACO-2
6026,RT4
7429,U-251 MG
2111,RT4
255,MCF7
5531,A549
851,MCF7
9471,A549
9098,RT4
2463,CACO-2
8199,A549
6203,PC-3
5527,HeLa
1688,PC-3
1183,HEK 293
3834,CACO-2
8858,HeLa
8405,U-251 MG
3620,U-251 MG
5526,HEK 293
3069,A549
6733,HEK 293
2332,U-251 MG
2048,HeLa
871,RT4
8334,U-2 OS
6451,HeLa
7551,PC-3
6672,U-2 OS
6571,HEK 293
528,MCF7
6496,U-2 OS
398,A549
3206,RT4
7426,RT4
8723,CACO-2
3552,HEK 293
8041,RT4
2000,MCF7
3900,CACO-2
2726,CACO-2
3467,CACO-2
2130,HEK 293
3811,HeLa
776,U-2 OS
6932,HeLa
492,CACO-2
3326,RT4
3893,HEK 293
4556,U-251 MG
852,MCF7
7056,RT4
2165,U-251 MG
4048,CACO-2
3862,RT4
7679,PC-3
1075,MCF7
5209,RT4
6923,HEK 293
5484,CACO-2
2869,CACO-2
38,RT4
9137,HEK 293
6590,U-2 OS
7156,CACO-2
6482,HeLa
5841,CACO-2
7522,HEK 293
5926,MCF7
1082,HEK 293
7608,U-251 MG
5347,CACO-2
9290,HeLa
4073,RT4
1430,RT4
7667,HeLa
1001,RT4
6671,RT4
1500,PC-3
9195,HEK 293
202,MCF7
4571,RT4
5516,CACO-2
1221,HeLa
3301,PC-3
2730,RT4
5310,CACO-2
9615,RT4
9262,PC-3
7359,HEK 293
7796,MCF7
4888,HeLa
1669,RT4
5896,MCF7
4401,U-2 OS
3746,HEK 293
6286,HEK 293
7651,MCF7
337,U-251 MG
5885,HeLa
8694,MCF7
804,HEK 293
9283,HEK 293
1287,RT4
49,MCF7
4721,MCF7
193,PC-3
6949,RT4
7146,RT4
229,RT4
4706,RT4
8025,CACO-2
4091,RT4
4916,CACO-2
2842,RT4
9481,CACO-2
7858,MCF7
6767,MCF7
7549,PC-3
5303,CACO-2
8409,RT4
2529,HEK 293
8629,HEK 293
5525,U-2 OS
3664,CACO-2
5782,MCF7
3091,CACO-2
778,U-2 OS
8718,CACO-2
3564,U-251 MG
629,A549
6265,HEK 293
1400,RT4
736,U-251 MG
7397,RT4
8545,RT4
2328,CACO-2
3080,U-251 MG
1179,HEK 293
3618,A549
505,CACO-2
2685,MCF7
5046,MCF7
6414,U-251 MG
6386,PC-3
8417,U-2 OS
4898,A549
1894,U-251 MG
2143,HeLa
2488,RT4
6659,HEK 293
682,MCF7
3382,A549
8395,MCF7
6951,HeLa
2768,HEK 293
9292,MCF7
7049,HEK 293
6228,MCF7
4408,HEK 293
2485,HEK 293
6137,MCF7
371,U-251 MG
3817,CACO-2
4197,U-251 MG
2216,CACO-2
4500,HeLa
8994,RT4
3260,RT4
6864,MCF7
6142,HEK 293
4933,HEK 293
2300,PC-3
8741,CACO-2
8240,HEK 293
8403,HeLa
8828,U-251 MG
4873,A549
9365,CACO-2
2968,U-2 OS
373,HEK 293
7617,MCF7
7186,RT4
1205,U-251 MG
8,RT4
2567,U-251 MG
3307,CACO-2
5166,HeLa
3312,MCF7
51,PC-3
6395,RT4
3638,CACO-2
6085,HEK 293
3414,HEK 293
5008,CACO-2
8754,U-2 OS
4338,RT4
9499,PC-3
3271,RT4
119,U-2 OS
2902,HEK 293
7184,HEK 293
9427,U-2 OS
1428,HEK 293
8360,CACO-2
5570,MCF7
2283,CACO-2
7022,HEK 293
3981,HEK 293
5419,CACO-2
5376,MCF7
5171,MCF7
1891,CACO-2
6975,PC-3
6067,CACO-2
9368,CACO-2
7136,U-251 MG
2066,RT4
4436,HeLa
4774,CACO-2
5965,CACO-2
4775,HEK 293
4290,U-251 MG
4458,PC-3
9548,MCF7
4086,RT4
3762,CACO-2
4791,A549
9309,U-2 OS
4305,RT4
8337,RT4
1435,RT4
2817,HEK 293
898,MCF7
1139,CACO-2
7570,CACO-2
9344,RT4
6970,MCF7
6782,PC-3
3974,U-251 MG
6206,HEK 293
1466,CACO-2
8380,A549
7170,U-251 MG
1477,HeLa
4686,MCF7
6413,CACO-2
6290,U-2 OS
5891,CACO-2
7853,RT4
5489,U-2 OS
2676,U-2 OS
329,MCF7
847,HEK 293
3470,HEK 293
8804,RT4
7296,MCF7
2942,CACO-2
2442,CACO-2
6658,HeLa
7980,RT4
8848,CACO-2
8035,CACO-2
2786,HeLa
6276,U-251 MG
8396,CACO-2
1895,CACO-2
3328,CACO-2
5588,HEK 293
8683,RT4
6921,U-251 MG
6758,CACO-2
75,RT4
3023,HEK 293
5935,HeLa
7547,PC-3
7979,CACO-2
7127,RT4
6525,RT4
5032,RT4
7733,U-2 OS
8336,CACO-2
1507,MCF7
4551,U-2 OS
8836,CACO-2
2583,HEK 293
7562,RT4
7654,RT4
314,HeLa
7252,CACO-2
4604,RT4
5069,RT4
7981,CACO-2
3219,MCF7
9048,RT4
1503,CACO-2
8210,U-2 OS
738,A549
5843,HEK 293
5994,MCF7
962,A549
6030,RT4
6465,RT4
3855,HeLa
5096,U-251 MG
1846,HEK 293
2696,CACO-2
8925,RT4
9047,CACO-2
2003,PC-3
8081,MCF7
4844,MCF7
4040,MCF7
6033,PC-3
8175,HEK 293
3816,U-251 MG
8374,CACO-2
3597,PC-3
3060,CACO-2
2096,RT4
3869,U-2 OS
7954,A549
4112,RT4
4798,CACO-2
6978,RT4
4495,MCF7
5434,RT4
3373,U-251 MG
5857,RT4
8216,HEK 293
6207,MCF7
2821,U-2 OS
7606,CACO-2
7801,HeLa
5579,U-251 MG
5745,MCF7
4350,CACO-2
6422,U-2 OS
820,PC-3
3612,MCF7
4866,MCF7
376,RT4
6956,RT4
1626,HEK 293
8853,HEK 293
8326,MCF7
1932,MCF7
5188,HeLa
3782,MCF7
1742,HeLa
3709,CACO-2
9557,MCF7
4833,U-2 OS
3973,RT4
1352,CACO-2
2207,RT4
1494,HEK 293
3885,RT4
3688,HeLa
4429,PC-3
9216,RT4
2318,RT4
3341,U-251 MG
3136,HeLa
34,PC-3
1361,CACO-2
5014,HEK 293
1002,A549
3276,CACO-2
4219,CACO-2
8276,PC-3
999,HEK 293
3261,HEK 293
2105,U-251 MG
3198,RT4
2779,RT4
8495,RT4
1392,PC-3
2361,HEK 293
6159,CACO-2
822,PC-3
5706,RT4
241,RT4
4220,CACO-2
4802,HEK 293
7634,U-2 OS
7181,U-2 OS
7105,PC-3
5293,HEK 293
6455,RT4
2770,PC-3
1577,HEK 293
7401,CACO-2
4562,HEK 293
6425,U-251 MG
8526,HEK 293
475,CACO-2
4795,RT4
1220,CACO-2
7849,HEK 293
8909,HEK 293
9431,PC-3
2174,CACO-2
9600,CACO-2
4008,U-251 MG
6181,RT4
593,RT4
5205,RT4
1815,HeLa
5145,HEK 293
5586,HeLa
6380,HEK 293
9599,RT4
1630,CACO-2
2675,U-2 OS
7431,RT4
3818,U-2 OS
4972,U-251 MG
441,MCF7
3493,CACO-2
2895,CACO-2
287,A549
5566,RT4
8133,U-2 OS
1824,HEK 293
9039,HeLa
2394,CACO-2
7577,PC-3
800,RT4
5867,CACO-2
4589,HeLa
9204,CACO-2
6981,HeLa
1266,PC-3
7308,RT4
2858,RT4
7820,CACO-2
41,CACO-2
4940,HEK 293
4996,CACO-2
4410,RT4
8997,CACO-2
8652,MCF7
1759,RT4
980,HEK 293
6459,RT4
8883,CACO-2
7806,MCF7
8090,CACO-2
353,HEK 293
6796,U-251 MG
5218,RT4
3684,A549
2638,HEK 293
7339,HEK 293
6463,MCF7
5597,MCF7
209,CACO-2
5401,PC-3
1741,MCF7
7725,HEK 293
6773,PC-3
9393,CACO-2
6986,U-2 OS
854,HeLa
4357,CACO-2
5021,MCF7
6680,RT4
2854,HEK 293
